date,tweet,hashtags
2020-02-26,New on YouTube:  Coronavirus outbreak: What to know before travelling amid ongoing concerns https://t.co/t4K2TQS0vE,[]
2020-02-26,"Toronto's medical officer of health Dr. Eileen de Villa confirms fifth case of COVID-19 in Toronto Wednesday afternoon.  

READ MORE: https://t.co/pGoUNMrIYf https://t.co/ZKgTL5ehcM",[]
2020-02-26,"New on YouTube:  Coronavirus outbreak: Toronto confirms new presumptive case, notes previous travel to Iran https://t.co/GiUHEFaYlt",[]
2020-02-26,"The 61-year-old man who travelled to Italy this month has Latin America’s first confirmed case of the new coronavirus.

https://t.co/AdqrKzAsEk",[]
2020-02-26,"Brazil confirms COVID-19 case, first in South America https://t.co/5bweBa8r4l https://t.co/AvoTIesUBq",[]
2020-02-26,"This is Canada’s second case of COVID-19 not linked to China, the original source of the disease.

https://t.co/ijNOTY62A4",[]
2020-02-26,"The coronavirus has impacted people's lives in many ways.  Here are some ways how the COVID-19 outbreak is impacting the economy and your pocketbook.

READ MORE: https://t.co/XUFrLP6ODL https://t.co/pj6nYtCF14",[]
2020-02-26,"The SARS epidemic only amounted to a minor blip for the economy. COVID-19 may be different. 

https://t.co/PIDlySm3Zk",[]
2020-02-26,"New on YouTube:  Coronavirus outbreak: U.S. health officials, CDC to brief House committee | LIVE https://t.co/Bh1Y6UoWiG",[]
2020-02-26,"New on YouTube:  Coronavirus outbreak: WHO advisor says countries ""must continue to do what they can"" to stop spread https://t.co/q26EmOaYLM",[]
2020-02-26,What would it take for COVID-19 to trigger a recession? https://t.co/tJamzovBh4 https://t.co/CVFLJAPS4K,[]
2020-02-26,Trump to hold news conference on coronavirus after downplaying concerns https://t.co/MWFJ0n7e36 https://t.co/QE7bPYTJ4N,[]
2020-02-26,"Worries over the coronavirus crisis are spreading — with factories idled, trade routes frozen and tourism crippled.

https://t.co/IwbxRyJgPh",[]
2020-02-26,"New on YouTube:  Coronavirus outbreak: China says death toll in country has passed 2,700 https://t.co/UES76X4VTk",[]
2020-02-26,New on YouTube:  Coronavirus outbreak: Donald Trump to speak about virus alongside CDC | LIVE https://t.co/wG4wrJmwPO,[]
2020-02-26,Coronavirus worries grow globally as scientists race to find treatment https://t.co/CInfEhMHKI https://t.co/1hNWXHd7TO,[]
2020-02-26,"#BREAKING: Ontario health officials have confirmed a new case of COVID-19 in Toronto, a woman in her 60s with travel history to Iran. 

https://t.co/Qe5q2ka5Cp",['breaking']
2020-02-25,COVID-19: First U.S. soldier infected as South Korean cases jump by 169 https://t.co/qWH4zVgDUb https://t.co/2XrXaQiM1t,[]
2020-02-25,"New on YouTube:  Coronavirus outbreak: WHO, other health agencies warn about 'inevitable' spread of virus https://t.co/cIVNeAR4pZ",[]
2020-02-25,"New on YouTube:  Global National: Feb. 25, 2020 | Fear growing over spread of coronavirus https://t.co/pch3toJxEw",[]
2020-02-25,New Brunswick student trip to Italy still on despite coronavirus outbreak https://t.co/0FmopBtSKZ https://t.co/NQOXDR0eWk,[]
2020-02-25,New on YouTube:  Coronavirus outbreak: CDC says it's ‘likely’ spread of virus will cause pandemic https://t.co/cjM3K1FQme,[]
2020-02-25,COVID-19: Remaining Canadians quarantined at CFB Trenton released https://t.co/y8mMhLoJfk https://t.co/JWruHaI0Sh,[]
2020-02-25,Parent wants Dartmouth High’s trip to Europe cancelled amid COVID-19 outbreak https://t.co/teIwUvutgn https://t.co/Pb3VuZ6nlM,[]
2020-02-25,‘Time is everything’: How the world is preparing for a widespread COVID-19 outbreak https://t.co/WCl8bzbkrc https://t.co/tA85ZU8LIf,[]
2020-02-25,‘Nowhere to go’: Canadians in Iran ask for consular help amid COVID-19 outbreak https://t.co/1PvMwuJ4U2 https://t.co/abuQIF4Tdw,[]
2020-02-25,"The Canadian head of the WHO-China joint mission on COVID-19 says the world isn’t ready for an outbreak, “but it can get ready very fast.”

https://t.co/ta0eDs0hDL",[]
2020-02-25,COVID-19: 10 dead in Italy as number of virus cases rises 45% https://t.co/7QM9Qu9kx6 https://t.co/cBuIc2oBoD,[]
2020-02-25,"WATCH LIVE: The US Department of Health and Human Services holds a press briefing to provide an update on the Administration's response to COVID-19 outbreak

https://t.co/ZTQ2LjvhWb",[]
2020-02-25,New on YouTube:  Coronavirus outbreak: U.S. health officials provide update on ongoing response to virus | LIVE https://t.co/rbfOgvKTh1,[]
2020-02-25,Possible coronavirus vaccine by U.S. drugmaker ready for testing https://t.co/z6e0ojgszI https://t.co/dDWooktf0z,[]
2020-02-25,"New on YouTube:  Trump talks possible Russia meddling in 2020 election, COVID-19 https://t.co/Jm0Yko2cuo",[]
2020-02-25,New on YouTube:  Coronavirus outbreak: Iran health minister appears ill at news conference before COVID-19 diagnosis https://t.co/cfMERV4sBM,[]
2020-02-25,Donald Trump says U.S. has coronavirus threat ‘well under control’ https://t.co/THwqSZ1tGR https://t.co/6Fh2moTs1s,[]
2020-02-25,"WATCH LIVE: World Health Organization update on COVID-19

https://t.co/DbCiEWey9Q",[]
2020-02-25,New on YouTube:  Coronavirus outbreak: WHO provides update on latest developments | LIVE https://t.co/OIoF2ZVPg2,[]
2020-02-25,"The head of Iran’s counter-coronavirus task force has tested positive for the virus, authorities announced Tuesday. 

https://t.co/Pf6KxZJIsN",[]
2020-02-25,"About 1,000 tourists at a hotel on the Canary Island Tenerife are in quarantine after an Italian doctor staying there tested positive for COVID-19.

https://t.co/Deb3fOJeSi",[]
2020-02-25,"The United Arab Emirates' flight ban shows the growing concern over the spread of the new coronavirus in Iran amid worries the outbreak may be larger than what authorities there now acknowledge.

https://t.co/MV1qbjvUTt",[]
2020-02-25,Canary Islands hotel quarantined after doctor tests positive for COVID-19 https://t.co/HiGaEBpKvw https://t.co/caDyFXMtwn,[]
2020-02-25,COVID-19: UAE bans flights to and from Iran as virus death toll rises https://t.co/HF0NTIVsWt https://t.co/vKMAyJnb92,[]
2020-02-24,COVID-19: South Korea coronavirus cases borders 900 while China reports a further 508 https://t.co/AuzcTkkNBr https://t.co/JTrC66BVM9,[]
2020-02-24,"Can the COVID-19 outbreak be contained? Experts are divided.

https://t.co/a1fkFaDZ9x",[]
2020-02-24,White House preparing emergency funding request to battle coronavirus https://t.co/Lup0aAnhEb https://t.co/b4QZWrkPdt,[]
2020-02-24,"WARNING: Violent content. 
A Chinese SWAT team was filmed tackling people while practicing how to deal with an uncooperative coronavirus-infected patient.

READ MORE: https://t.co/Bl9wJsmEZo https://t.co/mgXdsah6K9",[]
2020-02-24,Watch a Chinese SWAT team practice taking down a coronavirus-infected man https://t.co/HDtD5Gwr8E https://t.co/YrKROlnOBX,[]
2020-02-24,New on YouTube:  Coronavirus outbreak: New confirmed case on Canada's west coast https://t.co/G5AzCw2ADy,[]
2020-02-24,"Iran says 12 killed by coronavirus, rejecting reports of higher death toll https://t.co/7WmBviY6yo https://t.co/meJV6WL4vT",[]
2020-02-24,"A New Brunswick couple is thrilled to be back on Canadian soil after being under quarantine on the coronavirus-stricken Diamond Princess cruise ship in Japan — but they still don't get to go home yet. 

https://t.co/fn9q2oJphi",[]
2020-02-24,"South Korea now has a total of 763 COVID-19 cases, and a death toll of seven.

https://t.co/XB8lQG6M2v",[]
2020-02-24,"New on YouTube:  Coronavirus outbreak: Italy cancels Carnival as infections spike, death toll rises https://t.co/B0DnJ5emuX",[]
2020-02-24,Global stocks fall sharply amid surge in COVID-19 cases around the world https://t.co/scJVhcnsdB https://t.co/DIeV9wgpyu,[]
2020-02-24,Armani holds fashion show in empty venue due to coronavirus fear https://t.co/PuDsnK4qBR https://t.co/Ul8a1skTHU,[]
2020-02-24,"WATCH LIVE: World Health Organization provides update on global COVID-19 cases

https://t.co/2wRNxmX15W",[]
2020-02-24,"COVID-19 broadens reach as cases in Europe, Middle East prompt quarantines https://t.co/vZHnyHGy5a https://t.co/AGBQXnfT0s",[]
2020-02-24,New on YouTube:  Coronavirus outbreak: World Health Organization provide update as global cases jump | LIVE https://t.co/Psve8Jydly,[]
2020-02-24,New on YouTube:  Coronavirus outbreak: Ontario health officials give update on new presumptive case | LIVE https://t.co/ztgukqGP2I,[]
2020-02-24,"COVID-19: South Korea sees jump in virus cases as total deaths in China number 2,592 https://t.co/V2uaLjH91m https://t.co/ldOgW2KFLF",[]
2020-02-24,New on YouTube:  Coronavirus outbreak: Clusters of COVID-19 suggest new phase for spread of illness https://t.co/G9A7NOjPOp,[]
2020-02-23,"#BREAKING: Air Canada says a passenger on one of its flights from Montreal to Vancouver has since tested positive for COVID-19.

https://t.co/R3WVEX86CR",['breaking']
2020-02-23,Venice Carnival cancelled in Italy in a bid to stop spread of COVID-19 https://t.co/HAUDV43xBE https://t.co/weRBYmEK8I,[]
2020-02-23,"COMMENTARY: Japan’s handling of the coronavirus, like Canada’s and China’s, has been criticized for being slow, says @mfisheroverseas.

https://t.co/8aJpjEXfWo",[]
2020-02-22,New on YouTube:  Coronavirus outbreak: Cruise ship evacuees begin quarantine in Ontario https://t.co/DauvDtpnvI,[]
2020-02-22,"COVID-19: China sees daily death toll fall slightly as overall deaths number 2,442 https://t.co/jkB37EKYLh https://t.co/B34mt86uXw",[]
2020-02-22,"COVID-19: Two dead, 79 infected in Italy as government shuts down worst hit areas https://t.co/dVuu9nPVzR https://t.co/FymJjpTMIe",[]
2020-02-22,COVID-19: Iran confirms 6th person has died from virus https://t.co/TBgAvitOhF https://t.co/sg2xDcGmHX,[]
2020-02-22,"COVID-19 tests will start for people flying from Iran to Lebanon, health minister says https://t.co/zCVJ3dbxsV https://t.co/f06BCVzaTf",[]
2020-02-22,‘Operational error’: Passenger tests positive for COVID-19 after leaving cruise ship https://t.co/IBZCvM2Aic https://t.co/RRcRuLdQnv,[]
2020-02-22,"COVID-19: Canadian hospital space a concern despite lessons from SARS, experts say https://t.co/udY8D37WDH https://t.co/lDSGEwfCGF",[]
2020-02-22,New on YouTube:  Coronavirus outbreak: Canadians from Diamond Princess cruise criticize safeguards during quarantine https://t.co/MmdBdJrGqW,[]
2020-02-22,COVID-19 and the Tokyo Olympics: What you need to know https://t.co/S0YV1y7HVj https://t.co/673a5WeTJd,[]
2020-02-22,"New on YouTube:  Coronavirus outbreak: China reports significant drop in daily cases, down to 397 https://t.co/aUIyRMQdfE",[]
2020-02-22,"With COVID-19 emerging in new countries, health officials worry about untraceable clusters https://t.co/5wCpqR1gmG https://t.co/QEgOpgtI7h",[]
2020-02-22,"It’s not the numbers of new COVID-19 cases in countries like Iran, South Korea and Singapore that are worrying experts: it’s that increasingly they can’t trace where the clusters of infections started
https://t.co/4KSm9ZPcE2",[]
2020-02-22,U.S. coronavirus cases jump to 35 after cruise passengers return https://t.co/55z1uBSNFm https://t.co/93oHAtRqb9,[]
2020-02-22,"The number of coronavirus cases in the U.S. jumped to 35 after at least 18 Americans returned from a quarantined cruise ship infected with the virus.
https://t.co/uC7HzSt1W9",[]
2020-02-22,COVID-19: Tokyo postpones training for Olympics volunteers as government faces criticism https://t.co/Miltw2pnb9 https://t.co/GH7zYHrVB6,[]
2020-02-22,"New on YouTube:  Coronavirus outbreak: New quarantine in Canada, as cases soar in South Korea https://t.co/vAP5Bn1jfv",[]
2020-02-21,"New on YouTube:  Global National: Feb. 21, 2020 | Canadians under additional COVID-19 quarantine after Japan return https://t.co/bzaCsU9EkN",[]
2020-02-21,Italy reports 1st death from COVID-19 as cases more than quadruple to 19 https://t.co/Q4eVXOJKYL https://t.co/TQ4CXXPFRM,[]
2020-02-21,Lululemon closes nearly all stores in China due to coronavirus https://t.co/LdshGGNQ8d https://t.co/VE7makgVPj,[]
2020-02-21,New on YouTube:  Coronavirus outbreak: Canadians to be offered mental health supports after repatriation from Japan https://t.co/xkQuZKPQsq,[]
2020-02-21,"Some protesters in Hong Kong popped champagne and celebrated on Feb. 21 after it was announced one day prior that a police officer had become infected with COVID-19.

Read the latest: https://t.co/em7AeWT9JO https://t.co/NOyKEBILzs",[]
2020-02-21,"China has yet to reach ‘turning point’ in coronavirus fight, officials say https://t.co/mnYxJr93pO https://t.co/nVLBQ5d7mV",[]
2020-02-21,New on YouTube:  Coronavirus outbreak: Quarantined Canadians at CFB Trenton set to go home https://t.co/YI8UAt3ebH,[]
2020-02-21,"WATCH LIVE: World Health Organization holds briefing on COVID-19.

https://t.co/vuulJUZtft",[]
2020-02-21,New on YouTube:  Coronavirus outbreak: China sees uptick in cases as over 200 reported in two prisons https://t.co/e4JftqRk0d,[]
2020-02-21,"South Korea said a total of 204 people were infected with the new coronavirus — quadruple the number it had two days earlier.

https://t.co/pGbrNH3OVI",[]
2020-02-21,South Korea sets ’emergency’ measures as coronavirus outbreak swells https://t.co/Rx5uEp4WuO https://t.co/rZu2hrlz1B,[]
2020-02-21,New on YouTube:  Coronavirus outbreak: Plane carrying Canadians from Diamond Princess cruise lands in Ontario https://t.co/V4jP7g0ycS,[]
2020-02-21,New on YouTube:  Coronavirus outbreak: World Health Organization provides update amid uptick in cases | LIVE https://t.co/78g2pxMb7O,[]
2020-02-21,New on YouTube:  Coronavirus outbreak: More Canadians flying back; Fears of South Korea outbreak https://t.co/NEoMlq3U1W,[]
2020-02-21,"The uptick in cases at the two prisons brought an end to nearly two weeks of reported declines in Chinese COVID-19 infections. 

https://t.co/iNfwVy2mKo",[]
2020-02-21,"COVID-19 infects 234 people in 2 Chinese prisons, top officials fired https://t.co/vJpi9MSodG https://t.co/eYBdhqxT8p",[]
2020-02-21,COVID-19 concerns grow in Japan as hundreds of cruise ship passengers finish quarantine https://t.co/WDoiVn6kA2 https://t.co/hyYOpYjXBl,[]
2020-02-20,16 evacuees from Japanese cruise ship moved to U.S. hospitals over COVID-19 symptoms https://t.co/kIgt9zXiP5 https://t.co/z9a1CPZCsY,[]
2020-02-20,"New on YouTube:  Coronavirus outbreak: 6th case reported in B.C., contracted by woman visiting Iran https://t.co/eoTw17syNF",[]
2020-02-20,"COVID-19: China reports decline in new cases as total deaths number 2,236 https://t.co/4FOpW6iWoz https://t.co/9EiHaE76cu",[]
2020-02-20,"#BREAKING: B.C.’s sixth case of COVID-19 was contracted by a woman who was visiting Iran, B.C.’s top doctor and health minister confirmed Thursday evening.

https://t.co/5k00zVzMEL",['breaking']
2020-02-20,Saskatchewan couple in self-isolation after coronavirus concerns following Asian cruise https://t.co/f72rcFBfEC https://t.co/r3fQJoZbt2,[]
2020-02-20,New on YouTube:  Coronavirus outbreak: Ukrainian police scuffle with protesters as China evacuees arrive https://t.co/1fWPuM1xmz,[]
2020-02-20,"As an intense two-week quarantine of a cruise ship comes to an end in Japan, many scientists are suggesting it was a failed experiment in preventing the spread of COVID-19.

READ MORE: https://t.co/FW3p9fNfEV https://t.co/2LiE4Lk7NC",[]
2020-02-20,"While the overall spread of the new coronavirus has been slowing, the situation remains severe in Hubei province and its capital, Wuhan, where it was first detected.

https://t.co/JUd0BXrbiN",[]
2020-02-20,"WATCH LIVE: The World Health Organization (WHO) is expected to provide an update on COVID-19 a day after Japan reported two former passengers from the Diamond Princess cruise ship died from the virus.

https://t.co/WXaU89wcJ7",[]
