date,tweet,hashtags,account,Mylabel,label
2020-09-03,New on YouTube:  The case for universal basic income in post-pandemic Canada https://t.co/CjivWIV5LQ,[],globalnews,increas,increase
2020-09-03,"Ontario reported 132 new cases of the novel coronavirus on Thursday, bringing the provincial total to 42,686.

https://t.co/KuAEopm6KL",[],globalnews,increas,increase
2020-09-03,"Ontario Premier Doug Ford says Canada’s two largest provinces need to work together to drive Canada forward through the pandemic.

https://t.co/uQ9LvjbWWD",[],globalnews,increas,increase
2020-09-03,"A pair of new reports collectively argue Canada was failing to provide healthy, safe childhoods prior to the coronavirus pandemic.

https://t.co/4BY1YC34v5",[],globalnews,increas,increase
2020-09-03,U.S. budget deficit set to hit record $3.3 trillion due to coronavirus measures https://t.co/J1f8zK582E https://t.co/4ZGL4xZUwS,[],globalnews,increas,increase
2020-09-02,New on YouTube:  Coronavirus: New school rules for student sick days https://t.co/nup2dQe9tC,[],globalnews,increas,increase
2020-09-02,"“I’ve gone through some doozies in the past, I’ve gotten knocked around and gotten my ass kicked in the past with some challenges. But testing positive for COVID-19 is much different.”

https://t.co/GyFQkNa7WW",[],globalnews,increas,increase
2020-09-02,"New on YouTube:  Coronavirus: Speaker Nancy Pelosi defends San Francisco hair salon visit, claims it was a '""set up"" https://t.co/CwzcyDs7Bz",[],globalnews,increas,increase
2020-09-02,"New on YouTube:  Trudeau discusses back to school season amid COVID-19 pandemic, future “green agenda” https://t.co/zh07fBEiUE",[],globalnews,increas,increase
2020-09-02,"U.S. should prepare for coronavirus vaccine distribution by Nov. 1, CDC says https://t.co/PL3FfNZDlC https://t.co/NQPR82rVL5",[],globalnews,increas,increase
2020-09-02,New on YouTube:  Coronavirus: Saskatchewan to remain in current reopening phase despite consistently low numbers https://t.co/iJB0gjYQYO,[],globalnews,increas,increase
2020-09-02,"Libya at ‘turning point,’ coronavirus ‘spiralling out of control’: United Nations https://t.co/WYvD6QMSn8 https://t.co/D6DbPIHKy6",[],globalnews,increas,increase
2020-09-02,"“The lowest risk sexual activity during COVID-19 involves yourself alone,” she added.

https://t.co/Vl0Uu2x57P",[],globalnews,increas,increase
2020-09-02,"Newfoundland and Labrador is launching a COVID Alert app on Thursday, making it the first province in Atlantic Canada to do so.

https://t.co/IchpceAjYG",[],globalnews,increas,increase
2020-09-02,White House pushes back on WHO criticism that U.S. coronavirus vaccine moving too quickly https://t.co/o09e5qRQlq https://t.co/ot4IEzNgf5,[],globalnews,increas,increase
2020-09-02,"Your #CoronavirusPandemic update:

✈️China to allow direct flights from Canada to Beijing as restrictions ease

💉Study finds antibodies last months, offering hope for vaccine efficacy

🇨🇦Canada reports 476 new infections as total cases top 129K

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,increase
2020-09-02,"New Brunswick is the first province to run an election during the ongoing COVID-19 pandemic and politicians across the country are keen to see how candidates campaign in a world that demands individuals stay away from one another.

https://t.co/54veurhi9P",[],globalnews,increas,increase
2020-09-02,"United Airlines to cut more than 16,000 jobs as coronavirus pummels industry https://t.co/8NkssEmMiJ https://t.co/d5qOS9BDiV",[],globalnews,increas,increase
2020-09-02,"New on YouTube:  Pope holds first public audience since COVID-19, appeals for Lebanon https://t.co/Haneq4m9xE",[],globalnews,increas,increase
2020-09-02,"“Kids are more likely to take care of something if they have ownership of it, so if there’s a way to personalize their mask — putting a logo on it, having it in their favourite colour — then do that.”

https://t.co/K2Dvj25lqQ",[],globalnews,increas,increase
2020-09-02,Biden to take aim at Trump’s handling of coronavirus as schools return https://t.co/aqAMmepxfh https://t.co/qAOtVVz529,[],globalnews,increas,increase
2020-09-02,"The union says it will also ask the Quebec Superior Court to force the government to hand over all the documents related to the province’s health plan for schools, including data related to COVID-19 infections.

https://t.co/RtRV7LmARg",[],globalnews,increas,increase
2020-09-02,"“Steroids are a cheap and readily available medication, and our analysis has confirmed that they are effective in reducing deaths amongst the people most severely affected by COVID-19.”

https://t.co/vErY6569G6",[],globalnews,increas,increase
2020-09-02,"Coronavirus: Australia enters recession, posts worst economic crash since 1930s https://t.co/9yjN9MjD0f https://t.co/qBtkwtgay8",[],globalnews,increas,increase
